293.469940,185.398407,-190.445694,296.802185,180.696533,-174.005066,298.006348,181.439026,-173.800842,298.977478,182.036407,-173.800842,291.450226,177.616638,-190.241455,288.930115,176.298752,-190.241455,286.222961,174.957245,-190.139343,293.459808,183.614517,-81.998871,277.128845,174.938644,-153.990402,290.918762,192.628952,-155.011551,284.063995,188.697845,-175.638916,284.296326,225.068665,7.760789,233.654663,208.837097,-150.722687,277.074829,265.231995,40.437798,195.888672,246.360855,-174.005066,262.146912,295.262604,-49.347389,208.482910,288.058350,-204.231308,258.318451,305.528442,-67.396332,213.837433,297.100342,-228.739059,258.843719,300.030579,-82.509445,220.387909,294.236725,-228.739059,258.963684,297.902039,-58.410152,219.998901,290.675323,-203.005920,248.478241,313.470215,46.437092,214.994598,308.881012,-46.309448,274.085693,370.301178,-61.831024,194.343521,369.484741,-10.415796,256.305145,431.086884,55.601971,150.515610,391.156647,210.358246,244.231140,437.244232,64.434982,141.880997,390.059814,230.372894,274.194733,454.966797,5.310014,148.660217,418.901428,196.981079
295.936310,188.033173,-178.839645,299.215454,183.136719,-162.795166,300.286102,183.826263,-162.692978,301.316650,184.489929,-162.692978,294.088715,180.183029,-179.248413,291.191498,178.706085,-179.248413,288.681335,177.318344,-179.146210,295.783478,185.339325,-72.762184,279.362305,177.315506,-146.546295,293.241180,195.120087,-143.889252,286.467682,191.497223,-165.350021,285.932220,225.144867,17.858416,236.277588,210.412750,-145.422180,280.587189,265.474304,56.002354,196.649368,246.223892,-163.612717,265.647339,294.887726,-27.439110,208.736557,286.775085,-183.131790,262.721741,302.608093,-42.359444,213.765823,297.361237,-205.103516,260.183807,299.765503,-57.739651,220.564178,294.773834,-204.490341,260.353119,297.893768,-35.844574,220.134415,291.137787,-181.292297,249.173248,314.443024,47.775734,217.250702,310.530609,-47.545795,275.716614,369.991577,-67.856873,195.410385,371.534302,-19.263584,256.532898,432.320251,39.549107,149.826248,394.429565,196.621399,247.323853,438.838776,47.366955,141.487595,390.877838,216.651443,274.759705,455.312805,-10.423796,149.459259,419.257202,184.869095
297.020050,191.057617,-188.508530,300.335114,186.252060,-172.602798,301.422913,186.926575,-172.602798,302.455109,187.553024,-172.500168,295.117950,183.196182,-189.226837,292.243378,181.659622,-189.124237,289.682373,180.259720,-189.329468,296.937073,188.424683,-81.837532,280.405701,179.434570,-155.876114,294.377319,198.262817,-153.105438,287.324890,194.261322,-174.655151,287.495117,227.408752,9.543436,237.802872,211.753311,-151.874023,281.153076,267.836639,51.539688,198.387451,246.915192,-168.087616,265.635773,297.328339,-27.988947,211.601654,288.890411,-185.737839,263.043365,304.327454,-43.689442,215.490509,297.741058,-207.903244,260.758698,301.451874,-59.005116,222.185760,295.569946,-207.184921,260.848083,299.776031,-36.762749,222.695831,292.068237,-183.890732,250.834946,316.366333,46.998856,218.811584,311.000458,-46.896240,275.065918,373.162811,-55.362194,196.730225,370.714264,-6.721452,255.869843,434.414001,58.697262,150.227600,394.190430,204.516861,246.177185,440.360382,67.317139,141.950653,390.498688,223.501114,273.378265,457.283203,7.696319,148.864624,419.078674,185.943069
297.069550,189.963348,-181.202393,299.759888,184.848328,-164.450867,300.839661,185.477661,-164.553009,301.669800,186.012283,-164.450867,294.909668,182.219162,-181.406662,292.187775,180.879242,-181.406662,289.502380,179.582962,-181.406662,295.594940,186.608429,-72.470741,279.797607,179.090958,-147.495056,294.431366,197.245026,-145.656479,287.878326,193.608475,-167.310883,286.575256,227.947571,17.696342,236.094360,211.847778,-145.452194,279.844635,267.725861,57.098156,198.216400,247.003326,-164.961578,265.792755,297.064972,-25.689064,209.994308,287.218231,-184.266693,261.957275,307.809998,-41.419147,215.351196,297.613953,-206.533936,260.692047,301.919067,-56.842800,221.674347,294.796295,-205.308228,260.889465,300.123169,-34.524467,221.181580,291.455444,-182.223816,249.780212,317.164642,47.700966,217.906784,311.858887,-47.522213,275.223663,372.855408,-68.333931,195.277039,372.211853,-10.980414,255.964935,433.469238,41.419147,149.840744,395.019073,199.383896,243.494232,438.813110,49.539547,141.812988,391.104797,218.791153,273.891083,455.078156,-10.776128,148.441284,421.808838,181.713089
297.279297,189.804810,-183.967484,299.688782,185.288574,-167.792252,300.737671,185.855835,-167.792252,301.560120,186.332214,-167.689896,294.947449,182.574020,-184.069855,292.279449,181.330566,-184.069855,289.623657,180.074585,-184.069855,295.408661,186.943329,-77.241768,279.717407,179.738007,-149.057678,294.487885,197.504654,-148.852936,288.075867,194.049408,-169.532639,287.031281,228.249359,12.745660,236.684677,212.319519,-146.600677,278.587433,268.353455,53.081322,197.892548,247.947083,-165.028137,262.784912,298.866821,-27.717972,210.498047,288.525269,-184.888840,258.732330,308.808563,-43.560471,215.766190,298.476196,-207.513672,258.627655,306.735504,-58.763123,222.663208,294.486450,-206.592300,257.494110,301.118622,-36.445419,221.750244,292.302063,-183.046097,248.538040,317.551453,47.092400,215.899384,311.561310,-46.887650,275.207275,373.253845,-65.263916,194.958282,372.246460,-9.879166,256.164856,433.868225,47.245960,149.714233,395.906219,204.749557,243.558105,439.362976,55.538319,141.518555,392.457520,224.405502,273.653564,457.963104,-3.890242,148.382034,423.007507,189.290955
296.238373,189.471985,-186.543152,298.730011,184.955780,-169.836273,299.737030,185.565308,-169.631287,300.610443,186.126938,-169.631287,293.844666,182.152863,-185.928177,291.389923,180.961487,-186.133179,288.781250,179.716034,-185.928177,294.839417,187.010681,-77.025925,279.378204,179.629227,-149.029541,293.490265,197.145691,-150.874466,286.902222,193.219727,-171.886200,286.864380,229.265564,11.530828,235.785492,212.801834,-145.749664,278.733459,269.296021,46.277054,197.744751,248.152039,-165.428940,262.716919,298.678284,-38.641083,211.225403,288.787659,-188.183105,258.454193,309.012207,-55.655460,215.517975,298.554810,-210.937271,259.398865,303.558289,-70.722404,222.026077,295.854340,-210.732285,259.533691,301.624207,-47.199524,221.668671,292.277191,-186.748154,249.736862,316.993134,45.610828,217.634003,312.314972,-45.431461,274.570496,372.405945,-66.981293,194.445221,372.251770,-9.480903,255.433960,434.849487,43.509659,149.312653,395.363312,204.787506,245.424271,441.222260,51.658108,140.883804,391.236847,224.261780,273.366821,456.602783,-9.122166,148.212463,420.040558,188.388107
295.449829,189.303055,-187.340363,298.390381,184.978973,-170.756134,299.492737,185.717529,-170.653748,300.519196,186.415405,-170.551392,293.287628,181.828934,-186.828506,290.745239,180.490021,-186.930878,287.924103,179.052277,-186.726120,295.230103,187.602066,-78.672714,279.124756,179.058868,-150.384155,292.859650,197.067413,-151.714981,286.032776,192.611313,-172.598816,286.968628,229.323578,9.162274,235.541672,212.795013,-145.982162,279.364410,269.304565,46.323231,197.890442,248.577362,-165.637543,264.809296,298.859222,-35.778938,211.302963,288.544281,-188.364075,262.563843,306.155609,-52.772652,215.452560,298.380402,-211.090607,260.152405,303.241791,-68.077232,222.380554,294.530121,-210.885880,260.285400,301.299408,-44.608505,221.685806,292.052612,-186.930878,250.525986,317.221771,44.787655,218.122314,312.382355,-44.634098,274.060516,374.517639,-62.805092,194.972198,371.533875,-3.685384,255.349899,434.775757,52.619095,149.803558,395.891785,207.814713,245.447937,441.060028,60.962399,143.249725,392.659302,226.855865,272.600769,456.856537,-0.102372,148.129196,420.393127,188.978302
295.270721,189.825104,-188.716232,298.428375,185.469940,-172.070816,299.552063,186.221039,-171.968689,300.599213,186.948608,-171.968689,293.383026,182.296692,-188.307770,290.885529,180.951355,-188.511993,288.054352,179.519638,-188.511993,295.478180,188.168335,-79.652962,279.373932,179.500305,-152.770279,292.667480,197.470779,-152.974533,285.916016,193.045227,-174.317444,286.772308,229.728104,9.497084,234.811752,212.809204,-149.502487,280.168213,270.404114,43.987835,197.671814,249.578339,-174.215317,263.259979,300.451141,-43.604889,210.822739,289.414276,-203.421402,259.323639,310.162109,-61.322563,215.678543,299.094940,-227.930008,258.985809,307.800049,-76.385139,222.448761,295.226196,-227.113052,259.976837,303.104309,-52.387138,221.610580,292.979675,-201.889618,249.974640,318.457458,45.570686,218.017273,313.439301,-45.417507,274.336609,373.630646,-65.049911,194.466934,372.207275,-5.361257,256.015076,434.400940,51.161705,150.091614,395.195435,212.816360,243.317154,440.105042,60.097137,142.044006,391.480255,232.831726,274.158997,456.909790,-0.714834,148.790588,420.217438,197.090027
294.736115,190.293640,-190.644135,297.919037,185.528885,-174.075287,299.040527,186.178604,-174.279831,299.931366,187.246674,-173.870728,292.994415,182.538483,-191.053253,290.567657,181.060638,-190.848679,287.811523,179.492111,-190.746414,294.897217,188.002045,-81.770386,279.229462,178.708984,-155.460876,292.054260,197.772141,-154.642670,285.608032,193.194717,-176.120804,287.162079,228.877335,8.719105,234.752197,211.986679,-152.392578,282.499908,268.168884,41.575558,197.637054,248.525970,-175.609436,265.426270,298.116272,-47.993435,208.318970,290.688446,-203.940140,263.082153,306.158508,-65.815186,213.470703,299.895691,-228.282043,260.499542,302.749268,-80.491920,219.754700,297.123657,-228.691147,260.639099,300.368835,-56.456848,219.913269,293.743378,-202.917358,249.744476,316.713867,47.277496,216.321030,311.686188,-47.200787,275.012787,373.326965,-55.382938,194.091537,371.811768,-12.119813,256.174103,434.626923,59.116047,150.149429,393.253021,202.815079,243.621246,440.397369,67.451614,141.715332,391.530609,222.759094,274.267944,458.823090,8.079875,148.139923,420.923218,187.780380
294.816772,189.356079,-182.163284,297.484650,184.232147,-165.844070,298.365143,184.782288,-165.640076,299.187805,185.257111,-165.640076,292.964447,181.349518,-182.673264,290.616089,179.897430,-182.775269,287.866913,178.312073,-182.571274,293.394562,186.130142,-74.201454,278.649506,177.493317,-149.932831,291.913055,196.208923,-146.668991,285.798950,192.311401,-168.495941,285.914124,226.665817,17.084183,234.639679,211.040314,-150.340820,282.155731,266.906311,48.957661,196.565033,247.854218,-174.819641,267.414734,293.900574,-42.302479,208.368042,288.882568,-200.930405,264.069580,304.613373,-59.106178,213.278763,299.089294,-224.797256,261.342407,301.051575,-73.640480,219.699036,296.335999,-224.185287,262.159851,296.495392,-50.793571,219.917953,293.002686,-199.400467,249.562088,316.376282,49.442139,217.449554,312.239441,-49.314644,275.330780,370.948181,-48.957661,194.525940,372.100677,-21.367979,256.144653,433.661346,58.902187,150.100372,392.991028,185.529129,243.587173,439.568359,66.602821,141.384262,391.453308,204.398224,274.185608,457.524353,9.740534,148.166412,420.267975,169.617889
