 ,lunge_up,183.453125,116.977615,-88.371719,189.186569,106.602974,-110.122421,190.500381,106.333405,-110.274521,192.914642,106.007385,-110.122421,189.191574,106.840683,-81.374992,190.482071,106.69075,-81.374992,191.535797,106.503006,-81.374992,206.386353,110.42099,-167.921478,207.020248,111.196609,-38.710159,191.390396,126.90126,-105.939598,191.376266,127.117249,-68.408234,224.237747,165.883041,-224.047409,227.152344,167.44046,41.143806,233.80986,256.407135,-237.28035,234.027542,250.296997,110.198471,212.317963,331.985474,-201.079895,214.686264,316.580505,82.135506,210.238205,348.871887,-229.371017,208.557281,335.517395,77.268219,206.31601,347.86496,-230.892029,207.078491,335.788757,51.33469,206.579636,340.948425,-200.775696,207.933075,327.454163,68.94059,225.629303,324.591248,-87.915413,224.537933,317.552765,88.067513,222.559036,428.299011,-42.360626,224.943222,415.015411,168.681992,249.002045,523.859802,50.307999,250.263855,508.578339,271.655579,262.667999,542.935547,57.646957,267.81485,527.524963,278.196014,204.615036,538.110291,12.510455,212.03804,519.713257,251.882233
 ,lunge_up,183.071884,115.632339,-87.154366,188.991455,105.214424,-108.086639,190.306534,104.978119,-108.086639,192.741226,103.926605,-108.16275,188.929718,105.401627,-80.379921,190.171173,105.280136,-80.379921,191.232208,105.14238,-80.456032,206.101471,109.645905,-162.586655,206.484085,110.476723,-37.906441,190.657394,125.032234,-103.824066,189.169052,125.889168,-67.516083,224.258575,166.308472,-215.868805,225.391541,167.382675,40.113842,233.574722,256.429718,-228.047577,228.293091,249.891266,109.152275,212.724747,331.984802,-194.251465,210.341156,316.968475,84.033554,210.643478,349.003174,-221.958191,207.206436,335.964691,79.009811,206.585968,348.11142,-223.785004,205.701462,336.260345,53.891083,206.8517,341.204041,-194.555939,206.784103,327.834839,71.245834,226.261932,323.545349,-85.099197,223.283966,316.44162,85.099197,225.026825,427.762207,-41.902599,224.488113,414.849487,161.216537,249.005219,524.141968,45.67041,249.811646,509.096191,259.103455,262.87738,541.167358,52.330677,267.462738,528.032837,265.192841,204.398773,538.630249,6.31774,211.899887,520.092285,238.095062
 ,lunge_up,184.499649,117.441864,-96.785294,190.537628,108.205338,-117.205093,191.642075,108.117126,-117.281006,192.565857,108.018661,-117.205093,190.836349,108.369102,-90.029305,192.112106,108.364777,-90.181122,193.182022,108.350845,-89.877487,204.234772,112.175079,-168.520279,205.117813,112.837372,-46.532852,191.936066,127.238846,-112.19503,191.861618,127.314415,-76.669136,221.666702,167.793198,-218.317261,226.723419,168.847321,33.077801,232.134354,259.937561,-220.594574,233.755402,253.796082,107.109062,211.885696,332.777435,-176.111282,214.923859,322.075836,87.372452,210.018082,349.71637,-201.617065,208.958115,336.406982,82.893753,205.922958,348.634583,-204.349808,207.125137,336.17627,57.919357,206.134857,341.553345,-176.263107,207.861389,332.231567,74.771385,223.065292,325.404083,-83.349213,224.064606,317.753174,83.501038,221.721283,426.931427,-38.752071,225.041016,414.3349,164.572968,247.650772,523.923706,51.770641,249.320328,508.970337,261.737793,261.785431,542.449524,59.209827,262.953491,526.403931,267.506958,204.645309,537.293579,16.738163,212.248474,518.6828,242.912125
 ,lunge_up,183.601196,114.439529,-89.546066,189.075302,105.153107,-111.055435,191.79953,104.999832,-111.055435,193.03537,104.730698,-111.055435,189.039063,105.118561,-82.60511,190.11174,104.978195,-82.681374,193.298981,104.706993,-82.60511,205.601089,110.133133,-165.972946,205.942596,111.13121,-39.05246,191.733994,124.990883,-106.326424,191.575012,124.958359,-69.371506,223.433914,167.123322,-220.890472,226.792862,168.183319,42.027157,232.252548,256.988037,-230.043396,233.187943,252.77298,113.725037,211.701721,332.732513,-191.906219,210.686066,317.89035,86.723923,209.683624,349.852356,-219.67009,207.467896,336.894531,81.460991,203.231476,348.826569,-221.653214,205.677841,336.981018,55.794674,205.358231,341.953918,-191.906219,206.63559,328.428192,73.681007,225.874893,325.264435,-86.876465,224.415649,317.528748,86.952736,224.692169,428.633881,-42.828041,224.326691,415.438538,165.972946,248.33284,525.012085,49.883415,249.760101,509.454102,265.58725,262.375244,541.931274,57.282024,267.250427,528.162964,271.841736,204.299133,539.221436,12.089482,211.530823,520.799194,244.993164
 ,lunge_up,185.167572,117.514534,-95.5299,191.433167,107.821976,-116.631798,192.583206,107.645416,-116.707977,193.53566,107.457848,-116.707977,191.752319,107.990036,-88.368965,193.09079,107.917618,-88.368965,194.179916,107.833572,-88.368965,205.483612,111.514702,-170.948242,206.267166,112.496887,-43.422684,193.21521,127.083702,-111.98481,193.161194,127.064728,-74.846992,222.733215,167.74765,-225.493225,226.578049,168.961273,38.68047,232.962158,256.937744,-235.701355,233.833435,253.024994,110.613571,211.932083,332.460083,-199.896698,214.203247,317.24353,84.712318,210.154663,349.673096,-228.845139,208.092911,336.50119,80.065323,205.239151,348.527557,-230.064026,206.053162,336.487183,53.24992,205.238205,341.532593,-199.896698,206.827728,327.701263,71.190338,225.118729,325.531342,-87.302444,224.600677,318.012421,87.378624,222.244858,428.216919,-41.746716,224.742416,415.484619,168.358109,248.301117,524.230835,53.82127,249.358261,508.548035,271.506012,262.123413,541.000305,61.325012,263.010345,526.534363,278.057526,204.348755,539.054688,16.835812,211.315765,520.622803,251.546829
 ,lunge_up,184.249207,117.3004,-97.815643,189.141281,107.55098,-118.808731,191.907013,107.362885,-118.960854,193.010864,107.175903,-118.884796,189.211945,107.742523,-90.361572,192.334824,107.647949,-90.361572,193.562576,107.563515,-90.437637,205.424606,111.491989,-172.508453,206.105225,112.380386,-44.344105,192.231934,126.902046,-114.016838,192.167068,127.064804,-76.784523,223.598267,168.099182,-226.664551,226.609726,168.80867,38.107025,233.2155,257.809204,-236.704727,233.118729,253.620285,109.75737,212.231934,332.774658,-200.499237,213.884674,317.15506,83.363869,210.446777,349.656708,-229.707031,207.709213,336.44458,78.343788,205.602112,348.577942,-230.924026,205.609787,336.452393,51.874237,205.596878,341.678345,-200.499237,206.441849,327.717346,69.824852,225.360779,325.384186,-87.243034,223.911774,317.728729,87.319092,222.232117,428.046204,-41.415722,224.475616,415.355591,169.161728,248.39682,524.017456,54.194126,249.065918,508.627319,271.541077,262.105591,540.591125,61.610161,262.86676,526.393677,278.082428,204.725967,538.638367,17.113935,211.309875,520.295776,251.004379
 ,lunge_up,183.147583,117.690277,-97.00106,188.685974,107.212944,-118.279198,189.966019,106.958755,-118.279198,192.460999,106.678558,-118.279198,188.750549,107.43454,-89.504486,190.017899,107.317543,-89.428764,191.073364,107.175583,-89.353043,206.062286,111.252518,-172.951141,206.525513,112.11348,-43.199924,191.437439,127.794968,-113.584381,191.401779,128.069077,-76.025803,225.02504,168.386765,-227.32019,226.768936,169.569092,37.804668,234.050125,257.938263,-239.284409,232.483398,254.158081,105.936363,212.186707,333.31012,-201.422958,210.013199,317.886719,77.691711,209.963684,349.852234,-230.197662,206.989212,336.630615,72.353249,205.768845,348.646423,-231.560684,205.150589,336.804169,46.645317,206.028763,341.850861,-201.120071,205.992249,332.794678,64.478065,226.717148,326.377289,-87.384247,223.870544,321.974426,87.53569,225.28009,429.07132,-39.224472,224.249527,415.671417,169.164993,248.66658,524.984741,57.85231,249.895508,509.970856,274.722748,262.499786,543.746887,65.50032,263.774719,527.730774,281.68924,204.635239,538.321899,20.483049,211.697327,522.67749,254.731888
 ,lunge_up,182.103256,115.532761,-83.915352,188.191284,105.807533,-105.693748,189.548691,105.617737,-105.617599,191.983444,105.297852,-105.693748,188.119888,105.826454,-77.556976,189.415421,105.631393,-77.556976,190.508255,105.30188,-77.633125,205.551483,110.537872,-161.891159,205.558075,111.29158,-35.104336,189.770065,125.942879,-101.124863,189.643784,126.038704,-64.040665,224.756638,164.023621,-217.479355,226.305161,165.157471,44.470566,233.496262,256.602936,-232.709015,228.008347,249.581848,114.755386,212.580841,332.131104,-201.792831,209.455475,317.236664,87.646614,210.402496,349.239563,-230.729156,205.973343,336.687164,82.849281,205.995636,348.518219,-232.099808,204.537094,337.150421,56.463917,206.267715,341.639954,-201.945114,205.944427,328.618774,74.434898,227.491989,320.592926,-86.732841,223.704102,316.800629,86.961288,225.938553,427.667847,-46.602718,223.367737,415.121307,159.302094,249.235703,524.950806,39.064045,249.597153,509.687927,257.990234,263.059784,542.132813,45.612793,266.672272,526.04541,264.082092,204.511444,540.379517,-3.502819,211.267456,522.382019,234.231979
 ,lunge_up,185.882217,118.278442,-94.632904,192.502731,108.983803,-115.372261,193.71846,108.804413,-115.602699,194.698837,108.516312,-115.449074,192.268448,109.002838,-87.873413,193.344971,108.848938,-87.873413,194.210342,108.608032,-87.873413,206.110657,111.509666,-168.219208,206.130463,112.12442,-44.435989,193.799118,127.710968,-110.22583,193.161346,127.705002,-74.277611,223.628601,165.971848,-220.298035,226.69783,166.699707,36.812355,233.426575,256.10788,-226.750275,232.729721,252.430298,110.149017,212.408478,332.475525,-188.804947,210.32338,316.547729,88.180664,210.465195,349.655579,-215.38205,207.302673,336.042847,83.418297,205.796387,348.123749,-217.532791,205.378082,335.854462,57.686131,205.987534,340.984039,-188.651321,206.418808,327.395569,75.199364,224.18399,324.390808,-84.647293,223.654816,316.979614,84.800911,223.636337,427.240448,-39.289555,224.995697,415.08548,163.764099,244.773132,524.877319,48.929516,249.546341,509.811279,260.701355,262.106262,541.499084,55.919445,263.572845,527.547363,266.692749,204.640396,539.334167,12.3668,212.248978,520.33374,240.883774
 ,lunge_up,187.536713,119.287628,-100.644669,191.964127,110.074272,-121.140686,193.088303,109.960861,-121.217163,193.954315,109.7995,-121.140686,191.809799,110.02066,-94.220535,192.85231,109.899384,-94.297012,193.674637,109.708389,-94.220535,206.999435,112.905235,-172.074844,205.825531,113.25853,-50.70472,194.467712,129.070114,-115.71077,193.891922,128.902603,-80.378075,222.530518,167.920364,-221.020569,230.413849,168.281067,29.34832,232.246918,260.141785,-220.86763,234.078827,253.434265,105.386284,211.675583,333.333496,-174.828049,214.358322,322.070129,88.561188,209.850433,350.093262,-200.065689,208.593033,336.266937,84.278435,205.482758,348.880157,-202.665924,206.729156,336.073578,59.193745,205.639618,341.841797,-174.675079,207.40744,332.313873,75.980598,223.743607,326.257996,-82.97831,224.807388,322.471252,83.207748,223.856232,428.4711,-34.032581,228.515625,415.899689,167.486176,247.120392,525.536926,59.231983,248.970367,510.167603,266.29538,261.26239,541.45105,66.917999,262.797729,527.363281,272.872467,204.259903,538.447937,27.799646,212.004913,519.221313,250.388
